Timestamp,Open,High,Low,Close,Volume
2026-02-25 14:30:00+00:00,611.0900268554688,613.9149780273438,611.0,613.75,4949925
2026-02-25 14:45:00+00:00,613.75,615.659912109375,613.72998046875,615.47998046875,2322101
2026-02-25 15:00:00+00:00,615.469970703125,615.8900146484375,614.52001953125,614.6400146484375,1476933
2026-02-25 15:15:00+00:00,614.6300048828125,615.4000244140625,614.0700073242188,615.260009765625,1531377
2026-02-25 15:30:00+00:00,615.260009765625,615.4400024414062,614.094970703125,614.4099731445312,10124061
2026-02-25 15:45:00+00:00,614.4099731445312,614.780029296875,613.6099853515625,614.3350219726562,10398176
2026-02-25 16:00:00+00:00,614.3400268554688,614.7000122070312,614.0700073242188,614.4400024414062,799208
2026-02-25 16:15:00+00:00,614.4299926757812,614.5701293945312,614.0499877929688,614.469970703125,11892830
2026-02-25 16:30:00+00:00,614.4600219726562,615.1199951171875,614.3101196289062,614.9600219726562,13247883
2026-02-25 16:45:00+00:00,614.9600219726562,615.239990234375,614.7949829101562,614.8699951171875,12823711
2026-02-25 17:00:00+00:00,614.8699951171875,615.4600219726562,614.7449951171875,615.4149780273438,544612
2026-02-25 17:15:00+00:00,615.4099731445312,615.4299926757812,614.9299926757812,614.97998046875,479047
2026-02-25 17:30:00+00:00,614.9650268554688,615.4400024414062,614.8300170898438,615.2800903320312,14191229
2026-02-25 17:45:00+00:00,615.2849731445312,615.780029296875,615.2100219726562,615.739990234375,15314219
2026-02-25 18:00:00+00:00,615.7459716796875,615.8300170898438,615.469970703125,615.5599975585938,595785
2026-02-25 18:15:00+00:00,615.552978515625,615.5800170898438,615.3499755859375,615.4149780273438,15928154
2026-02-25 18:30:00+00:00,615.4199829101562,615.7899780273438,615.30029296875,615.7050170898438,16286367
2026-02-25 18:45:00+00:00,615.7050170898438,615.8200073242188,615.6400146484375,615.7100219726562,16558739
2026-02-25 19:00:00+00:00,615.7000122070312,616.260009765625,615.6849975585938,616.0750122070312,781895
2026-02-25 19:15:00+00:00,616.0700073242188,616.35498046875,616.0299072265625,616.1849975585938,581388
2026-02-25 19:30:00+00:00,616.1799926757812,616.3599853515625,616.0599975585938,616.0750122070312,630042
2026-02-25 19:45:00+00:00,616.0900268554688,616.3099975585938,616.040283203125,616.1300048828125,482704
