timestamp,open_price,high_price,low_price,close_price,volume,amount,count,buy_volume,buy_amount
2026-01-15 14:30:00+00:00,464.1199951171875,464.1199951171875,459.0799865722656,459.9200134277344,2210874,1016825199.7670288,,,
2026-01-15 14:45:00+00:00,459.8900146484375,460.44000244140625,457.8999938964844,458.9100036621094,1145136,525514365.9536133,,,
2026-01-15 15:00:00+00:00,458.92999267578125,459.4775085449219,458.04998779296875,458.9501037597656,604141,277270574.63552856,,,
2026-01-15 15:15:00+00:00,458.9200134277344,459.75,458.5199890136719,458.8399963378906,572330,262607895.10406494,,,
2026-01-15 15:30:00+00:00,458.8349914550781,460.5199890136719,458.739990234375,458.79998779296875,517737,237537729.27996826,,,
2026-01-15 15:45:00+00:00,458.79998779296875,459.489990234375,457.5299987792969,459.4599914550781,725659,333411277.93930054,,,
2026-01-15 16:00:00+00:00,459.44000244140625,460.57000732421875,459.1600036621094,460.44000244140625,451499,207888200.66229248,,,
2026-01-15 16:15:00+00:00,460.45001220703125,460.92999267578125,459.95001220703125,460.04998779296875,434173,199741283.35003662,,,
2026-01-15 16:30:00+00:00,460.0199890136719,460.6300048828125,459.6600036621094,460.6000061035156,307058,141430916.6741333,,,
2026-01-15 16:45:00+00:00,460.54998779296875,460.9549865722656,460.2900085449219,460.625,291567,134303049.375,,,
2026-01-15 17:00:00+00:00,460.6499938964844,461.3800048828125,460.4700012207031,461.1199951171875,253355,116827056.36291504,,,
2026-01-15 17:15:00+00:00,461.17999267578125,461.17999267578125,459.80999755859375,459.9800109863281,226371,104126135.06698608,,,
2026-01-15 17:30:00+00:00,459.9543151855469,460.0400085449219,459.510009765625,459.5899963378906,344364,158266249.49890137,,,
2026-01-15 17:45:00+00:00,459.5400085449219,460.159912109375,459.1499938964844,459.1748962402344,302063,138699746.68301392,,,
2026-01-15 18:00:00+00:00,459.1499938964844,460.20001220703125,459.07000732421875,459.5350036621094,226199,103946358.29336548,,,
2026-01-15 18:15:00+00:00,459.5400085449219,459.80999755859375,459.2099914550781,459.4700012207031,237083,108932526.29940796,,,
2026-01-15 18:30:00+00:00,459.45001220703125,459.54998779296875,458.57000732421875,458.7749938964844,295910,135756108.4439087,,,
2026-01-15 18:45:00+00:00,458.7749938964844,458.7799987792969,457.80999755859375,458.010009765625,366042,167650899.9946289,,,
2026-01-15 19:00:00+00:00,458.0,458.2699890136719,457.1499938964844,457.2200012207031,459141,209928448.58047485,,,
2026-01-15 19:15:00+00:00,457.2300109863281,457.239990234375,456.70001220703125,456.80999755859375,390837,178538249.0158081,,,
2026-01-15 19:30:00+00:00,456.7900085449219,457.760009765625,456.1000061035156,457.7099914550781,520445,238212876.50283813,,,
2026-01-15 19:45:00+00:00,457.7099914550781,457.92999267578125,456.8100891113281,456.9100036621094,341102,155852916.06915283,,,
2026-01-15 20:00:00+00:00,456.8900146484375,457.1499938964844,456.45001220703125,456.5249938964844,378233,172672818.01644897,,,
2026-01-15 20:15:00+00:00,456.5350036621094,456.6499938964844,455.9100036621094,456.6361083984375,595806,272066533.20043945,,,
2026-01-15 20:30:00+00:00,456.6600036621094,456.6600036621094,456.0299987792969,456.4783935546875,449601,205233142.22058105,,,
2026-01-15 20:45:00+00:00,456.4649963378906,456.95001220703125,456.1700134277344,456.9100036621094,1160143,530080942.37857056,,,
2026-01-16 14:30:00+00:00,457.3699951171875,460.3599853515625,456.4800109863281,458.2449951171875,4483012,2054317812.050293,,,
2026-01-16 14:45:00+00:00,458.2449951171875,459.789794921875,458.0,459.04998779296875,819317,376107458.8485718,,,
2026-01-16 15:00:00+00:00,459.04998779296875,459.5799865722656,458.489990234375,458.8059997558594,536428,246116384.83703613,,,
2026-01-16 15:15:00+00:00,458.8699035644531,460.239990234375,458.7950134277344,459.760009765625,579094,266244263.09521484,,,
2026-01-16 15:30:00+00:00,459.7560119628906,459.7699890136719,458.0299987792969,458.2900085449219,377260,172894488.62365723,,,
2026-01-16 15:45:00+00:00,458.260009765625,459.51300048828125,457.9800109863281,459.4700012207031,353155,162264128.2810974,,,
2026-01-16 16:00:00+00:00,459.4200134277344,460.0299987792969,459.0799865722656,459.489990234375,376517,173005792.65307617,,,
2026-01-16 16:15:00+00:00,459.5299987792969,459.8800048828125,459.32000732421875,459.82000732421875,310291,142678009.89263916,,,
2026-01-16 16:30:00+00:00,459.8500061035156,461.32000732421875,459.7149963378906,461.0548095703125,536488,247350372.6767578,,,
2026-01-16 16:45:00+00:00,461.0799865722656,462.29998779296875,460.9100036621094,461.1419982910156,507566,234059999.50457764,,,
2026-01-16 17:00:00+00:00,461.1400146484375,461.70001220703125,460.93011474609375,461.19000244140625,290908,134163861.23022461,,,
2026-01-16 17:15:00+00:00,461.19500732421875,461.2300109863281,460.0799865722656,460.6099853515625,313702,144494273.62475586,,,
2026-01-16 17:30:00+00:00,460.6099853515625,461.239990234375,460.1199951171875,461.125,243902,112469309.75,,,
2026-01-16 17:45:00+00:00,461.125,461.260009765625,460.7699890136719,461.1499938964844,281363,129750545.73269653,,,
2026-01-16 18:00:00+00:00,461.1600036621094,462.04998779296875,461.03009033203125,461.6449890136719,315391,145598674.730011,,,
2026-01-16 18:15:00+00:00,461.6199951171875,462.9200134277344,461.57000732421875,462.5199890136719,378432,175032364.48242188,,,
2026-01-16 18:30:00+00:00,462.489990234375,463.19000244140625,462.0950012207031,462.3800048828125,329307,152264972.26794434,,,
2026-01-16 18:45:00+00:00,462.3970947265625,462.6166076660156,462.1099853515625,462.4407958984375,212969,98485553.86169434,,,
2026-01-16 19:00:00+00:00,462.42999267578125,462.95001220703125,461.9599914550781,462.1650085449219,311959,144176533.90066528,,,
2026-01-16 19:15:00+00:00,462.1449890136719,462.20001220703125,461.3800048828125,461.9599914550781,256690,118580510.206604,,,
2026-01-16 19:30:00+00:00,461.94000244140625,462.6000061035156,461.94000244140625,462.19000244140625,1689024,780650006.6835938,,,
2026-01-16 19:45:00+00:00,462.2200012207031,462.7300109863281,461.9800109863281,462.18499755859375,344477,159212101.4039917,,,
2026-01-16 20:00:00+00:00,462.18499755859375,462.3999938964844,461.4800109863281,461.7200012207031,365971,168976130.56674194,,,
2026-01-16 20:15:00+00:00,461.69000244140625,461.7442932128906,461.07501220703125,461.2101135253906,298742,137782831.73480225,,,
2026-01-16 20:30:00+00:00,461.19000244140625,461.5599060058594,460.8599853515625,460.9100036621094,376395,173484220.82839966,,,
2026-01-16 20:45:00+00:00,460.8900146484375,461.05999755859375,459.4200134277344,459.8699951171875,6233422,2866563744.703369,,,
2026-01-20 14:30:00+00:00,451.42999267578125,454.6000061035156,449.2799987792969,454.4949951171875,2686096,1220817188.4042969,,,
2026-01-20 14:45:00+00:00,454.489990234375,454.6000061035156,452.55999755859375,453.5299987792969,884515,401154086.8702698,,,
