timestamp,open_price,high_price,low_price,close_price,volume,amount,count,buy_volume,buy_amount
2026-01-15 14:30:00+00:00,88.62999725341797,88.66000366210938,88.4749984741211,88.48999786376953,2040461,180560389.53110504,,,
2026-01-15 14:45:00+00:00,88.49500274658203,88.54499816894531,88.46330261230469,88.49500274658203,841165,74438898.98532867,,,
2026-01-15 15:00:00+00:00,88.48999786376953,88.51499938964844,88.41510009765625,88.49019622802734,714679,63242084.950050354,,,
2026-01-15 15:15:00+00:00,88.5,88.54000091552734,88.44000244140625,88.53500366210938,552019,48873004.186553955,,,
2026-01-15 15:30:00+00:00,88.53009796142578,88.58000183105469,88.41999816894531,88.44000244140625,879495,77782539.94720459,,,
2026-01-15 15:45:00+00:00,88.43990325927734,88.44499969482422,88.36000061035156,88.3949966430664,461792,40820102.28979492,,,
2026-01-15 16:00:00+00:00,88.4000015258789,88.4749984741211,88.38500213623047,88.47000122070312,468385,41438021.52175903,,,
2026-01-15 16:15:00+00:00,88.4749984741211,88.53500366210938,88.43000030517578,88.5,753717,66703954.5,,,
2026-01-15 16:30:00+00:00,88.49520111083984,88.5,88.4000015258789,88.44499969482422,412403,36474983.20914459,,,
2026-01-15 16:45:00+00:00,88.44000244140625,88.44999694824219,88.40750122070312,88.41999816894531,474132,41922750.57183838,,,
2026-01-15 17:00:00+00:00,88.41500091552734,88.45999908447266,88.4000015258789,88.45500183105469,481470,42588429.7315979,,,
2026-01-15 17:15:00+00:00,88.44999694824219,88.45500183105469,88.41000366210938,88.43990325927734,458205,40523605.872917175,,,
2026-01-15 17:30:00+00:00,88.43329620361328,88.52999877929688,88.40499877929688,88.5250015258789,10878522,963021176.6493073,,,
2026-01-15 17:45:00+00:00,88.52729797363281,88.53500366210938,88.43000030517578,88.47000122070312,383267,33907631.957855225,,,
2026-01-15 18:00:00+00:00,88.4749984741211,88.57499694824219,88.46499633789062,88.48870086669922,553519,48980177.215034485,,,
2026-01-15 18:15:00+00:00,88.4800033569336,88.52999877929688,88.4800033569336,88.5250015258789,11177443,989483158.6304245,,,
2026-01-15 18:30:00+00:00,88.5250015258789,88.55500030517578,88.47000122070312,88.49500274658203,198821,17594664.941078186,,,
2026-01-15 18:45:00+00:00,88.49500274658203,88.50499725341797,88.45999908447266,88.46800231933594,309910,27417118.5987854,,,
2026-01-15 19:00:00+00:00,88.46499633789062,88.50990295410156,88.44999694824219,88.5,346739,30686401.5,,,
2026-01-15 19:15:00+00:00,88.5,88.55999755859375,88.49500274658203,88.54000091552734,337429,29875963.968925476,,,
2026-01-15 19:30:00+00:00,88.54000091552734,88.55999755859375,88.47000122070312,88.48500061035156,451353,39937970.48048401,,,
2026-01-15 19:45:00+00:00,88.48999786376953,88.5199966430664,88.44999694824219,88.4749984741211,477640,42259198.2711792,,,
2026-01-15 20:00:00+00:00,88.47540283203125,88.47540283203125,88.38030242919922,88.38030242919922,419354,37062633.34489441,,,
2026-01-15 20:15:00+00:00,88.37999725341797,88.4000015258789,88.34500122070312,88.38500213623047,765931,67696813.07120514,,,
2026-01-15 20:30:00+00:00,88.38500213623047,88.43499755859375,88.37000274658203,88.38500213623047,1091304,96454906.37127686,,,
2026-01-15 20:45:00+00:00,88.37999725341797,88.37999725341797,88.30999755859375,88.33000183105469,1787381,157879367.00279236,,,
2026-01-16 14:30:00+00:00,88.12999725341797,88.16000366210938,88.0199966430664,88.08499908447266,1153101,101570900.5293045,,,
2026-01-16 14:45:00+00:00,88.08540344238281,88.19999694824219,88.07499694824219,88.1500015258789,670148,59073547.2225647,,,
2026-01-16 15:00:00+00:00,88.1449966430664,88.20980072021484,88.11009979248047,88.13500213623047,406020,35784573.567352295,,,
